Primary Category	Secondary Category	Title	URL
Religion	Free Church	gwefan Ann Griffiths website	http://www.anngriffiths.caerdydd.ac.uk/
Religion	Quakers	1624 Country	http://www.1624country.org.uk/
Religion	Quakers	Abingdon Quakers	http://www.abingdonquakers.org.uk/
Religion	Quakers	Ackworth School	http://www.ackworthschool.com/
Religion	Quakers	Adventures of Rachel and John, The: Exploring the world on our tandem	http://fitzgeraldfreewheel.wordpress.com/
Religion	Quakers	Almeley Wootton Quakers	http://www.almeleyquakers.org.uk/
Religion	Quakers	Alnwick Friends	http://www.alnwickquakers.org.uk/
Religion	Quakers	Answering That of God	http://fqatog.wikidot.com/
Religion	Quakers	Balby (Doncaster) Quakers	http://www.doncasterquakers.org.uk/
Religion	Quakers	Banbury Quakers	http://banburyquakers.blogspot.com/
Religion	Quakers	Bangor Quakers	http://bangorquakers.org.uk/
Religion	Quakers	Bath Quaker meeting	http://hutch.19inch.net/~bathmeeting/
Religion	Quakers	Beeston Quakers	http://beestonquakers.blogspot.com/
Religion	Quakers	Bewdley Friends	http://www.bewdleytown.co.uk/~bewdleytown.co.uk/public_html/friends/
Religion	Quakers	Blackburn Society of Friends	http://www.blackburn.quakers.btinternet.co.uk/
Religion	Quakers	Blackheath Quakers	http://www.blackheathquakers.org.uk/BQMfiles/BQindex.htm
Religion	Quakers	Blue Idol Quaker Meeting, West Sussex	http://www.blueidol.org/
Religion	Quakers	Bolton Quakers	http://bolton.quaker.eu.org/index.htm
Religion	Quakers	Bootham	http://www.boothamschool.com/
Religion	Quakers	Bournemouth Coastal Area Meeting	http://www.ascb.co.uk/quakers_home.html
Religion	Quakers	Bournville Community website	http://www.bournville-web.net/index.shtml
Religion	Quakers	Bradford Friends	http://bradfordfriends.livejournal.com/
Religion	Quakers	Breckenbrough	http://www.breckenbrough.org.uk/
Religion	Quakers	Brentford and Isleworth Quakers	http://www.brentfordandisleworthquakers.org.uk/
Religion	Quakers	Bridgend Quakers	http://www.bridgendquakers.org.uk/
Religion	Quakers	Brigflatts Quaker Meeting	http://www.brigflatts.org/
Religion	Quakers	Brighton Quakers	http://www.brightonquakers.co.uk/
Religion	Quakers	Bristol Quakers	http://www.bristolquakers.org.uk/
Religion	Quakers	Bristol and Wessex Quakers	http://www.wessexquakers.org.uk/
Religion	Quakers	Britain Quaker Meeting Houses' Photostream	http://www.flickr.com/photos/qmh
Religion	Quakers	Britain Yearly Meeting 2007	http://britainyearlymeeting.blogspot.com/
Religion	Quakers	Bunhill Fields Quakers	http://bunhillfields.quaker.eu.org/
Religion	Quakers	Burford Quaker Meeting House	http://www.burford-quakers.org.uk/
Religion	Quakers	Cardiff Quakers	http://www.cardiffquakers.org/
Religion	Quakers	Central England Quakers	http://www.centralenglandquakers.org.uk/
Religion	Quakers	Charney Manor	http://www.charneymanor.demon.co.uk/
Religion	Quakers	Cheltenham Quakers	http://www.cheltenhamquaker.org.uk/
Religion	Quakers	Chichester Quaker Meeting of the Religious Society of Friends	http://www.chichesterquakers.org.uk/
Religion	Quakers	Circles UK	http://www.circles-uk.org.uk/
Religion	Quakers	Cirencester Quakers	http://www.cirencesterfriends.org.uk/
Religion	Quakers	Clacton Quakers	http://www.clactonquakers.org/
Religion	Quakers	Claridge House	http://www.claridgehousequaker.org.uk/
Religion	Quakers	Clarks	http://www.clarksvillage.co.uk/
Religion	Quakers	Clevedon Quakers	http://www.clevedonquakers.org.uk/
Religion	Quakers	Colchester Quaker Meeting House	http://www.qcolpm.demon.co.uk/
Religion	Quakers	Cotteridge Friends Meeting	http://www.cotteridge.quaker.eu.org/
Religion	Quakers	Coventry Quakers	http://www.coventryquakers.org.uk/
Religion	Quakers	Crawshawbooth Quakers	http://www.tudo.co.uk/quakers_craw/index.html
Religion	Quakers	Croydon Quakers	http://www.croydonquakers.org.uk/
Religion	Quakers	Crynwyr Pwllheli (Quakers in Pwllheli)	http://web.me.com/huw_nant/crynwyr_pwllheli/hafan.html
Religion	Quakers	David Cadman	http://www.davidcadman.net/
Religion	Quakers	Devizes Quakers	http://www.webwessex.co.uk/devizesquakers/
Religion	Quakers	Devon and Cornwall Quakers	http://www.swquakers.org.uk/
Religion	Quakers	Ditchling Quaker Meeting	http://www.ditchlingquakers.org.uk/
Religion	Quakers	Doncaster Friends	http://homepages.tesco.net/~d.swift/Doncaster.htm
Religion	Quakers	Dorchester & Weymouth Quaker Meetings	http://www.dorchesterandweymouthquakers.org.uk/
Religion	Quakers	Dorking Quaker Meeting	http://www.dorking.quaker.eu.org/
Religion	Quakers	Durham Quakers	http://www.durhamquakers.org.uk/
Religion	Quakers	Ealing Quakers	http://www.ealingquakers.org.uk/
Religion	Quakers	East Cheshire Quakers	http://www.north-west-quakers.org.uk/eastcheshire/
Religion	Quakers	East Kent Quakers	http://www.eastkentquakers.org.uk/
Religion	Quakers	Eastbourne Quakers	http://www.eastbournequakers.com/
Religion	Quakers	Epping Quakers	http://eppingquakers.org/
Religion	Quakers	Ettington Quaker Meeting	http://www.ettingtonvillage.co.uk/friendsmeetingplace.html
Religion	Quakers	Experiment with Light	http://www.experiment-with-light.org.uk/
Religion	Quakers	Faith and Climate Change	http://faithandclimatechange.org/
Religion	Quakers	Faith in the Media	http://symonhill.wordpress.com/
Religion	Quakers	Farfield Friends Meeting House	http://www.hct.org.uk/chapels/yorkshire/farfield-friends-meeting-house/13
Religion	Quakers	Forest Hill Quakers	http://www.foresthillquakers.org.uk/
Religion	Quakers	Friend, The	http://thefriend.org/
Religion	Quakers	Friends Fellowship of Healing	http://www.quaker-healing.org.uk/
Religion	Quakers	Friends Meeting House Stourbridge	http://www.stourbridge.co.uk/
Religion	Quakers	Friends Provident	http://www.friendsprovident.com/
Religion	Quakers	Friends School Saffron Walden	http://www.friends.org.uk/
Religion	Quakers	Friends Southern Summer Events	http://www.fsse.org.uk/
Religion	Quakers	Friends World Committee for Consultation	http://fwccworld.org/
Religion	Quakers	Gatesbield Quaker Housing Association	http://www.gatesbield.org.uk/
Religion	Quakers	George Fox Autobiography	http://www.fox.corner.org.uk/
Religion	Quakers	George Fox a Christian Mystic	http://www.george-fox.info/
Religion	Quakers	Glenthorne Country House	http://www.glenthorne.org/
Religion	Quakers	Gloucester and Nailsworth Area Meeting	http://www.glosquakers.org/
Religion	Quakers	Guilden Morden Friends Meeting	http://www.hertfordandhitchinquakers.org.uk/guildenmorden/
Religion	Quakers	Guisborough Local Meeting	http://www.guisboroughquakers.org/
Religion	Quakers	HMW Quakers	http://www.hmwquakers.org.uk/
Religion	Quakers	Hall Green Quakers	http://hallgreenquakers.web.officelive.com/
Religion	Quakers	Hartington Grove Cambridge Meeting	http://www.hartington-grove.cambridge-quakers.org.uk/
Religion	Quakers	Hartington Grove Friends Meeting, Cambridge	http://www.hartington-grove.cambridgeshire-quakers.org.uk/
Religion	Quakers	Hastings Quakers	http://www.hastings-quakers.org.uk/
Religion	Quakers	Hay Quaker	http://hayquaker1.blogspot.com/
Religion	Quakers	Hemel Hempstead Quaker Meeting	http://www.hemelquakers.org.uk/
Religion	Quakers	Hexham Quaker Meeting	http://www.hexhamquakers.org.uk/
Religion	Quakers	High Flatts Quaker Meeting	http://www.highflattsquakers.org.uk/
Religion	Quakers	Hope Project	http://www.johnlampen.webspace.virginmedia.com/Hope_Project/welcome.html
Religion	Quakers	Hull Quaker Meeting	http://www.hullquakers.org.uk/
Religion	Quakers	James Naylor Foundation	http://www.jamesnaylerfoundation.org/
Religion	Quakers	Jesus Lane Cambridge Meeting	http://www.jesus-lane.cambridge-quakers.org.uk/
Religion	Quakers	John Fitzgerald	http://johnfitzgerald.me.uk/
Religion	Quakers	Jordans Meeting House	http://www.jordans-quakers.org.uk/
Religion	Quakers	Joseph Rowntree Charitable Trust	http://www.jrct.org.uk/
Religion	Quakers	Joseph Rowntree Housing Trust	http://www.jrht.org.uk/
Religion	Quakers	Kendall and Sedburgh Quakers	http://www.kendal-and-sedbergh-quakers.org.uk/
Religion	Quakers	King's Lynn Quakers	http://web.mac.com/ggawlinski/Kings_Lynn_Quakers/
Religion	Quakers	Kingston Quakers	http://www.kingstonquakers.org/
Religion	Quakers	Kirkbymoorside Quaker Meeting	http://www.kirkbymoorsidequakers.org.uk/
Religion	Quakers	Lancashire Quakers	http://www.lancsquakers.org.uk/
Religion	Quakers	Lancaster Quakers	http://www.lancasterquakers.org.uk/
Religion	Quakers	Leap Confronting Conflict	http://www.leaplinx.com/
Religion	Quakers	Leaveners, The	http://www.leaveners.org/
Religion	Quakers	Leeds Quakers	http://www.leedsquakers.org.uk/
Religion	Quakers	Leicester Local Quaker Meeting	http://leicester.quaker.eu.org/times.htm
Religion	Quakers	Leicester Quaker Housing Association	http://leicesterquakerhousing.co.uk/
Religion	Quakers	Leicester Young Quakers	http://members.multimania.co.uk/leicsyoungquakers/
Religion	Quakers	Leighton Park	http://www.leightonpark.com/
Religion	Quakers	Lewes Quaker Meeting	http://www.hitchin.plus.com/Quakers/
Religion	Quakers	Lincolnshire Quakers	http://www.lincolnshirequakers.org.uk/
Religion	Quakers	Liverpool Quakers	http://www.liverpoolquakers.org.uk/
Religion	Quakers	Living Witness project	http://www.livingwitness.org.uk/
Religion	Quakers	Llandrindod & Pales Quaker Meeting	http://www.dod-quaker.org.uk/
Religion	Quakers	London Quakers	http://www.londonquakers.org.uk/
Religion	Quakers	Long Sutton Quakers	http://www.longsuttonquakers.co.uk/
Religion	Quakers	Ludlow Quaker Meeting	http://www.ludlowquakers.org.uk/
Religion	Quakers	Luton and Leighton Area Meeting	http://www.llquakers.org.uk/wiki/tiki-index.php
Religion	Quakers	Luton and Leighton Area Meeting Quaker Camp	http://llquakers.org.uk/quakercamps/
Religion	Quakers	Manchester Quakers	http://www.manchesterquakers.org.uk/
Religion	Quakers	Manchester Young Quakers	http://www.manchesteryq.co.uk/
Religion	Quakers	Manchester and Warrington Quakers	http://www.manchesterquakers.org.uk/
Religion	Quakers	Marple Quaker Meeting	http://www.marple-uk.com/community/quakers.htm
Religion	Quakers	Mid Essex Quakers	http://www.quakersmidessex.plus.com/
Religion	Quakers	Mid-Thames Quakers	http://midthamesquakers.org.uk/
Religion	Quakers	Money for Madagascar	http://www.moneyformadagascar.org/
Religion	Quakers	Mount School, The	http://www.mountschoolyork.co.uk/
Religion	Quakers	Nairn Quakers	http://www.nairnquakers.org/
Religion	Quakers	Nayler - The living spirit	http://www.nayler.org/
Religion	Quakers	New Foundation Fellowship	http://nffquaker.org/
Religion	Quakers	New Jordans	http://www.newjordans.org/
Religion	Quakers	New Milton Quaker Housing Association	http://www.quakerhouse.org.uk/
Religion	Quakers	Newcastle Quaker Meeting	http://www.quakers-in-newcastle.org.uk/
Religion	Quakers	Norfolk and Waveney Quakers	http://norfolk-quakers.org.uk/
Religion	Quakers	North Cumbria Area Meeting	http://www.ncam.org.uk/
Religion	Quakers	North East Thames Area Meeting	http://www.northeastthamesquakers.org.uk/
Religion	Quakers	North London Area Quaker Meeting	http://www.northlondonquakers.co.uk/
Religion	Quakers	North Wales Quakers	http://www.northwalesquakers.org/
Religion	Quakers	North West Quakers	http://www.north-west-quakers.org.uk/
Religion	Quakers	Northamptonshire Quakers	http://www.northamptonshirequakers.org/
Religion	Quakers	Northfield Ecocentre	http://www.northfieldecocentre.org/
Religion	Quakers	Northumbria Area Quaker Meeting	http://www.northumbriaquakers.org.uk/
Religion	Quakers	Northwest London Quakers	http://www.londonquakers.org/nwlondonquakers/
Religion	Quakers	Not Your Friend	http://nyfblog.blogspot.com/
Religion	Quakers	Nottingham Quakers	http://www.nottinghamquakers.org.uk/
Religion	Quakers	Notts and Derby Quakers	http://www.nottsandderbyquakers.org/
Religion	Quakers	Oast House Cambridge Meeting	http://www.oast-house.cambridge-quakers.org.uk/
Religion	Quakers	Oxford Quakers	http://www.oxfordquakers.com/
Religion	Quakers	Peace Peaces	http://peacepeaces.blogspot.com/
Religion	Quakers	Penicuik Quaker Meeting	http://www.penicuikquakers.pwp.blueyonder.co.uk/
Religion	Quakers	Penn Club	http://www.pennclub.co.uk/
Religion	Quakers	Peterborough Quakers	http://www.peterboroughquakers.org.uk/
Religion	Quakers	Pickering Quakers	http://www.pickeringquakers.co.uk/
Religion	Quakers	Pickering and Hull Quaker Meeting	http://www.pandhquakers.org.uk/
Religion	Quakers	Preparing for Peace	http://www.preparingforpeace.org/
Religion	Quakers	Priory Rooms, The	http://www.theprioryrooms.co.uk/
Religion	Quakers	Purley Quaker Meeting House	http://www.purleyquakers.org/
Religion	Quakers	Quaker Action on Alcohol and Drugs	http://www.qaad.org/
Religion	Quakers	Quaker Africa Interest Group (QuAIG)	http://www.quakerafricainterest.org.uk/
Religion	Quakers	Quaker Asylum and Refugee Network (QARN)	http://www.qarn.org.uk/
Religion	Quakers	Quaker Bolivia Link	http://qbl.org/
Religion	Quakers	Quaker Bournemouth	http://www.quakerbmth.freeuk.com/
Religion	Quakers	Quaker Campers	http://campers.quaker.eu.org/
Religion	Quakers	Quaker Centres	http://www.quakercentres.org.uk/
Religion	Quakers	Quaker Committee for European Affairs: British Committee	http://www.pfcs.co.uk/qcea/website/qceahome.html
Religion	Quakers	Quaker Concern For Animals	http://www.quaker-animals.org.uk/
Religion	Quakers	Quaker Concern for Animals	http://quaker-animals.co.uk/
Religion	Quakers	Quaker Concern for the Abolition of Torture	http://www.wirralchesterquakers.org.uk/q-cat/
Religion	Quakers	Quaker Congo Partnership	http://www.quakercongo.btik.com/
Religion	Quakers	Quaker Family History Society	http://www.rootsweb.ancestry.com/~engqfhs/
Religion	Quakers	Quaker Fellowship for Afterlife Studies	http://www.quakerfellowshipforafterlifestudies.co.uk/
Religion	Quakers	Quaker Homeless Action	http://www.qha.org.uk/
Religion	Quakers	Quaker Housing Trust	http://www.qht.org.uk/
Religion	Quakers	Quaker Lesbian & Gay Fellowship (QLGF)	http://www.qlgf.org.uk/
Religion	Quakers	Quaker Meeting House, Bury St Edmunds	http://www.burystedmundsquakers.org/
Religion	Quakers	Quaker Meetings in the Hertford and Hitchin Area	http://www.hertfordandhitchinquakers.org.uk/
Religion	Quakers	Quaker Quest	http://www.quakerquest.org/
Religion	Quakers	Quaker Retreat Group	http://www.qrg.threetowers.org.uk/
Religion	Quakers	Quaker Schools in England	http://www.quakerschools.co.uk/
Religion	Quakers	Quaker Service	http://www.ulsterquakerservice.com/
Religion	Quakers	Quaker Showkit	http://www.showkit.org.uk/
Religion	Quakers	Quaker Social Action (QSA)	http://www.quakersocialaction.com/
Religion	Quakers	Quaker Street	http://quakerstreet.blogspot.com/
Religion	Quakers	Quaker Strongrooms	http://librarysocietyfriendsblog.wordpress.com/
Religion	Quakers	Quaker Studies Research Association	http://www.qsra.org.uk/
Religion	Quakers	Quaker Tapestry Exhibition Centre at Kendal	http://www.quaker-tapestry.co.uk/
Religion	Quakers	Quaker Theatre Company	http://www.quakertheatrecompany.co.uk/
Religion	Quakers	Quaker Trading Ltd	http://www.quakertrading.co.uk/
Religion	Quakers	Quaker Universalist Group	http://www.qug.org.uk/
Religion	Quakers	Quaker Voluntary Action	http://www.qva.org.uk/
Religion	Quakers	Quaker Week	http://www.quakerweek.org.uk/
Religion	Quakers	QuakerInfo.com	http://www.quakerinfo.com/
Religion	Quakers	Quakernomics Blog	http://www.quakerweb.org.uk/blog/
Religion	Quakers	Quakers and Business	http://qandb.org/
Religion	Quakers	Quakers at COP (Copenhagen Climate Change Conference)	http://quakersatcop.blogspot.com/
Religion	Quakers	Quakers in Alton	http://www.altonquakers.org.uk/
Religion	Quakers	Quakers in Bradford on Avon	http://bradfordonavonquakers.weebly.com/
Religion	Quakers	Quakers in Bridport	http://www.bridportquakers.org.uk/
Religion	Quakers	Quakers in Brief	http://people.cryst.bbk.ac.uk/~ubcg09q/dmr/intro.htm
Religion	Quakers	Quakers in Britain	http://www.quaker.org.uk/
Religion	Quakers	Quakers in Cambridge	http://www.cambridge-quakers.org.uk/
Religion	Quakers	Quakers in Criminal Justice	http://qicj.org/
Religion	Quakers	Quakers in Hammersmith	http://www.hammersmithmeeting.com/
Religion	Quakers	Quakers in Hampshire UK and the Channel Islands	http://www.hampshirequakers.org.uk/
Religion	Quakers	Quakers in Kent	http://www.kentquakers.org.uk/
Religion	Quakers	Quakers in Littlehampton	http://www.littlehamptonquakers.org.uk/
Religion	Quakers	Quakers in Neath	http://www.neathquakers.org/
Religion	Quakers	Quakers in North and West Cumbria	http://www.northcumbria.quaker.eu.org/
Religion	Quakers	Quakers in Otley	http://www.otley.co.uk/churches/quakers/
Religion	Quakers	Quakers in Pembrokeshire	http://www.quakers-in-pembrokeshire.org.uk/
Religion	Quakers	Quakers in Scotland	http://www.quakerscotland.org/
Religion	Quakers	Quakers in Wales	http://www.quakersinwales.org.uk/
Religion	Quakers	Quakers in Warwickshire, Birmingham and the West Midlands	http://www.centralenglandquakers.org.uk/
Religion	Quakers	Quakers in West Somerset	http://www.westsomersetquakers.org.uk/
Religion	Quakers	Quakers in Winchester, Hampshire	http://www.freewebs.com/winchesterquakers/
Religion	Quakers	Quakers in Wirral and Chester	http://www.wirralchesterquakers.org.uk/
Religion	Quakers	Quakers in Yorkshire	http://www.s113871194.websitehome.co.uk/
Religion	Quakers	Quakers in the Chilterns Area	http://www.quakers-chilterns-area.org.uk/
Religion	Quakers	Quakers in the World	http://www.quakersintheworld.org/
Religion	Quakers	Quakers: Facts about the European Parliament Elections 2009	http://www.quaker.org/qcea/epelections/Briefing1_epelections2009.pdf
Religion	Quakers	Ratcliffe and Barking Monthly Meeting	http://www.ratbarkmm.org.uk/
Religion	Quakers	Retreat, The	http://www.theretreatyork.org.uk/
Religion	Quakers	Richmond Quakers	http://www.richmondquakers.com/
Religion	Quakers	Romford Quakers	http://romfordquakers.pbworks.com/
Religion	Quakers	Rowntree Society, The	http://www.rowntreesociety.org.uk/
Religion	Quakers	Saffron Walden Quakers	http://www.saffronquakers.org.uk/
Religion	Quakers	Salisbury Quakers	http://www.salisbury-quakers.co.uk/
Religion	Quakers	Seeker Movement	http://www.theseekermovement.org.uk/
Religion	Quakers	Sessions of York	http://www.sessionsofyork.co.uk/
Religion	Quakers	Settle Quakers	http://www.settlequakers.org.uk/
Religion	Quakers	Sheffield Quakers	http://www.sheffieldquakers.org.uk/
Religion	Quakers	Sheffield Quakers Blog	http://sheffieldquakers.blogspot.co.uk/
Religion	Quakers	Shrewsbury Meeting	http://freespace.virgin.net/stephen.leach/
Religion	Quakers	Sibford School	http://www.sibford.oxon.sch.uk/
Religion	Quakers	Sidcot Quaker Meeting	http://www.sidcotquaker.org/
Religion	Quakers	Sidcot School	http://www.sidcot.org.uk/
Religion	Quakers	Silent Blog	http://lauraxpeace.livejournal.com/
Religion	Quakers	Sir James Reckitt Charity	http://www.thesirjamesreckittcharity.org.uk/
Religion	Quakers	Six Weeks Meeting	http://www.sixweeksmeeting.org.uk/
Religion	Quakers	Soothern and Craner Educational Foundation	http://www.soothernandcraner.org.uk/
Religion	Quakers	South London Quakers	http://southlondonquakers.org.uk/
Religion	Quakers	St Davids Quakers	http://www.stdavidsquakers.org.uk/
Religion	Quakers	Staffordshire Quakers	http://www.staffs-quakers.org.uk/
Religion	Quakers	Stoke Newington Quaker Meeting	http://www.stokenewingtonquakers.org.uk/
Religion	Quakers	Stoke Newington Quakers	http://stokenewingtonquakers.org.uk/
Religion	Quakers	Stratford-upon-Avon Quaker Meeting	http://www.philip-morris.supanet.com/
Religion	Quakers	Street Quaker Meeting	http://quakersatstreet.co.uk/
Religion	Quakers	Street Society	http://www.streetsociety.org/
Religion	Quakers	Stumbling Blocks to Stepping Stones	http://stumblingstepping.blogspot.com/
Religion	Quakers	Suffolk Quakers	http://www.suffolkquakers.org.uk/
Religion	Quakers	Surrey and Sussex Quakers	http://www.surreyandsussexquakers.org/
Religion	Quakers	Swansea Quakers	http://www.swanseaquakers.org/
Religion	Quakers	Swarthmore Area Quakers	http://www.swarthmoorquakers.co.uk/
Religion	Quakers	Swarthmore Hall	http://www.swarthmoorhall.co.uk/
Religion	Quakers	Swarthmore Monthly Meeting	http://swarthmore.quaker.org/
Religion	Quakers	Swindon Friends Meeting	http://www.communigate.co.uk/wilts/swindonquakers/
Religion	Quakers	Talking Friends	http://www.talkingfriends.quaker.eu.org/
Religion	Quakers	Tees Valley Quakers	http://darl-quakers.gn.apc.org/
Religion	Quakers	Thakeham Quaker Meeting	http://www.thakehamquaker.com/
Religion	Quakers	Through the Flaming Sword	http://throughtheflamingsword.wordpress.com/
Religion	Quakers	Tottenham Quakers	http://www.tottenhamquakers.org.uk/
Religion	Quakers	Trowbridge Meeting	http://www.quakersintrowbridge.co.uk/
Religion	Quakers	Turning the tide	http://www.turning-the-tide.org/
Religion	Quakers	Under the Green Hill	http://underthegreenhill.blogspot.com/
Religion	Quakers	Uxbridge Quakers	http://uxbridge.quaker.eu.org/
Religion	Quakers	Wanstead Quakers	http://wansteadquakers.gn.apc.org/
Religion	Quakers	Warwick Quaker Meeting	http://www.warwickquakers.org.uk/
Religion	Quakers	Watford Quakers	http://www.watfordquakers.org.uk/
Religion	Quakers	Wem Quaker Meeting	http://www.wemquakers.org.uk/
Religion	Quakers	Wensleydale and Swaledale Quakers	http://www.dalesquakers.org.uk/
Religion	Quakers	West Kent Quakers	http://www.westkentquakers.org.uk/
Religion	Quakers	West Midlands Peace Education Project	http://www.peacemakers.org.uk/
Religion	Quakers	Westminster Quakers	http://www.westminsterquakers.org.uk/
Religion	Quakers	William Heath's Blog	http://williamheath.net/
Religion	Quakers	William Penn School	http://www.williampenn.w-sussex.sch.uk/
Religion	Quakers	Winchmore Hill Quakers	http://www.winchmorehillquakers.org.uk/
Religion	Quakers	Woking Quakers	http://www.wokingquakers.org/
Religion	Quakers	Woodbrooke Quaker Study Centre	http://www.woodbrooke.org.uk/
Religion	Quakers	Wooldale Meeting	http://www.wooldalefriends.org.uk/
Religion	Quakers	Worcestershire and Shropshire Quakers	http://www.charleswest.f2s.com/WSQ_Site/
Religion	Quakers	Worthing Quakers	http://www.worthingquakers.org.uk/
Religion	Quakers	Yearly Meeting Blog	http://www.bymblog.org.uk/
Religion	Quakers	Yearly Meeting Gathering 2009	http://www.ymg.org.uk/
Religion	Quakers	York Quakers	http://www.yorkquakers.org.uk/
Religion	Quakers	Yorkshire Quaker Heritage Project, University of Hull	http://www.hull.ac.uk/oldlib/archives/quaker/
Religion	Quakers	Young Friends General Meeting	http://yfgm.quaker.org.uk/
Religion	Quakers	Young Friends Holiday School	http://www.yfhs.org.uk/
Religion	Quakers	Yqspace	http://www.yqspace.org.uk/
Religion	Religion, politics and law since 2005	Alive + Kicking - The campaign to make abortion rare	http://www.aliveandkickingcampaign.org/
Religion	Religion, politics and law since 2005	Anglican Mainstream	http://www.anglican-mainstream.net/
Religion	Religion, politics and law since 2005	Archbishop of Canterbury, The	http://www.archbishopofcanterbury.org/
Religion	Religion, politics and law since 2005	Archbishop of York, The	http://www.archbishopofyork.org/
Religion	Religion, politics and law since 2005	BBC News: Archbishop says UK taxpayer should help fund Pope visit	http://www.bbc.co.uk/news/uk-11191386
Religion	Religion, politics and law since 2005	BBC News: As it happened: Pope in Britain: 16 September 2010	http://news.bbc.co.uk/1/hi/uk/9007400.stm
Religion	Religion, politics and law since 2005	BBC News: As it happened: Pope in Britain: 17 September 2010	http://news.bbc.co.uk/1/hi/uk/9011275.stm
Religion	Religion, politics and law since 2005	BBC News: As it happened: Pope in Britain: 18 September 2010	http://news.bbc.co.uk/1/hi/uk/9012767.stm
Religion	Religion, politics and law since 2005	BBC News: As it happened: Pope in Britain: 19 September 2010	http://news.bbc.co.uk/1/hi/uk/9014157.stm
Religion	Religion, politics and law since 2005	BBC News: Is dual snub to Pope and Queen a sign of progress?	http://www.bbc.co.uk/news/uk-northern-ireland-politics-11344804
Religion	Religion, politics and law since 2005	BBC News: MPs query £1.85m overseas aid spent on Pope visit	http://www.bbc.co.uk/news/uk-politics-12351583
Religion	Religion, politics and law since 2005	Baptist Times, The	http://www.baptisttimes.co.uk/
Religion	Religion, politics and law since 2005	BioCentre - Centre for Bioethics and Public Policy	http://www.bioethics.ac.uk/
Religion	Religion, politics and law since 2005	British Humanist Association (BHA)	http://www.humanism.org.uk/
Religion	Religion, politics and law since 2005	British Religion in Numbers (BRIN)	http://www.brin.ac.uk/
Religion	Religion, politics and law since 2005	CAFOD General Election Guide	http://www.cafod.org.uk/resources/campaign_kit/general_election_guide/
Religion	Religion, politics and law since 2005	CARE	http://www.care.org.uk/
Religion	Religion, politics and law since 2005	Care NOT Killing	http://www.carenotkilling.org.uk/
Religion	Religion, politics and law since 2005	Catholic Church: Choosing the Common Good	http://www.catholic-ew.org.uk/catholic_church/publications/choosing_the_common_good/
Religion	Religion, politics and law since 2005	Changing Attitude	http://www.changingattitude.org.uk/
Religion	Religion, politics and law since 2005	Christian Aid: Election 2010	http://www.christianaid.org.uk/ActNow/election2010/
Religion	Religion, politics and law since 2005	Christian Concern for Our Nation	http://www.ccfon.org/
Religion	Religion, politics and law since 2005	Christian Institute	http://www.christian.org.uk/
Religion	Religion, politics and law since 2005	Christian Medical Fellowship	http://www.cmf.org.uk/
Religion	Religion, politics and law since 2005	Christian Party (Wales)	http://christianpartycymru.co.uk/
Religion	Religion, politics and law since 2005	Christian Party Christian People's Alliance	http://www.citilifecoc.org.uk/EuropeanElection09/
Religion	Religion, politics and law since 2005	Christian Party, The	http://www.christianparty.org.uk/
Religion	Religion, politics and law since 2005	Christians in Government UK	http://www.christiansingovernment.org.uk/
Religion	Religion, politics and law since 2005	Christians in Science	http://www.cis.org.uk/
Religion	Religion, politics and law since 2005	Church of England	http://www.churchofengland.org/
Religion	Religion, politics and law since 2005	Churches Election Website	http://www.churcheselection.org.uk/
Religion	Religion, politics and law since 2005	Churches Together in Britain and Ireland	http://www.ctbi.org.uk/
Religion	Religion, politics and law since 2005	Churches Together in Britain and Ireland: European Elections 2009	http://www.ctbi.org.uk/384
Religion	Religion, politics and law since 2005	Churches Together in Britain and Ireland: General Election	http://www.ctbi.org.uk/427
Religion	Religion, politics and law since 2005	Comment on Reproductive Ethics (CORE)	http://www.corethics.org/
Religion	Religion, politics and law since 2005	Conservative Christian Fellowship	http://www.ccfwebsite.com/
Religion	Religion, politics and law since 2005	Council of Ex-Muslims of Britain (CEMB)	http://www.ex-muslim.org.uk/
Religion	Religion, politics and law since 2005	Cranmer	http://archbishop-cranmer.blogspot.com/
Religion	Religion, politics and law since 2005	Doctors Who Respect Human Life	http://www.donoharm.org.uk/
Religion	Religion, politics and law since 2005	East of England Faiths Council	http://www.eefaithscouncil.org.uk/
Religion	Religion, politics and law since 2005	Ecclesiastical Law	http://www.ecclaw.co.uk/
Religion	Religion, politics and law since 2005	Ekklesia	http://www.ekklesia.co.uk/
Religion	Religion, politics and law since 2005	Evangelical Alliance	http://www.eauk.org/
Religion	Religion, politics and law since 2005	Faith in the Media	http://symonhill.wordpress.com/
Religion	Religion, politics and law since 2005	FaithNetEast	http://www.faithneteast.org.uk/
Religion	Religion, politics and law since 2005	Federation of Independent Evangelical Churches (FIEC): Evangelical Involvement in the General Election	http://www.fiec.org.uk/Portals/2/FIEC%20General/political%20engagement%20article.pdf
Religion	Religion, politics and law since 2005	Framing Muslims	http://www.framingmuslims.org/
Religion	Religion, politics and law since 2005	Freedom Association	http://www.tfa.net/
Religion	Religion, politics and law since 2005	God and Politics in the UK	http://godandpoliticsuk.org/
Religion	Religion, politics and law since 2005	Heresy Corner	http://heresycorner.blogspot.com/
Religion	Religion, politics and law since 2005	Heresy Corner: Religion	http://heresycorner.blogspot.com/search/label/religion
Religion	Religion, politics and law since 2005	Highlands and Islands Scottish Christian Party	http://www.highlandscp.org/
